dist_matrix_q_1_dim_1.txt;0.0001;100;0.01;0.51;0.23502500000000004;1;51;23.5025
dist_matrix_q_1_dim_0.txt;0.0005;100;0.02;0.32;0.12387500000000001;2;32;12.3875
dist_matrix_q_1_dim_0.txt;0.5;100;0.01;0.15;0.075025;1;15;7.5025
dist_matrix_q_1_dim_0.txt;0.005;100;0.02;0.32;0.12480000000000001;2;32;12.48
dist_matrix_q_1_dim_0.txt;0.01;100;0.02;0.27;0.11985;2;27;11.985
dist_matrix_q_1_dim_0.txt;0.001;100;0.02;0.29;0.11664999999999999;2;29;11.665
dist_matrix_q_1_dim_0.txt;0.1;100;0.01;0.22;0.10665000000000001;1;22;10.665
dist_matrix_q_1_dim_0.txt;0.0001;100;0.02;0.33;0.12900000000000003;2;33;12.9
dist_matrix_q_1_dim_1.txt;0.0005;100;0.01;0.55;0.23517500000000002;1;55;23.5175
dist_matrix_q_1_dim_1.txt;0.001;100;0.01;0.48;0.21935;1;48;21.935
dist_matrix_q_1_dim_2.txt;0.0005;100;0.03;0.56;0.22912500000000002;3;56;22.9125
dist_matrix_q_1_dim_1.txt;0.005;100;0.01;0.6;0.24797500000000003;1;60;24.7975
dist_matrix_q_1_dim_1.txt;0.5;100;0.01;0.36;0.17252499999999998;1;36;17.2525
dist_matrix_q_1_dim_1.txt;0.1;100;0.01;0.45;0.21707500000000002;1;45;21.7075
dist_matrix_q_1_dim_2.txt;0.0001;100;0.02;0.47;0.23957500000000004;2;47;23.9575
dist_matrix_q_1_dim_1.txt;0.01;100;0.01;0.57;0.253325;1;57;25.3325
dist_matrix_q_1_dim_2.txt;0.001;100;0.01;0.57;0.24474999999999997;1;57;24.475
dist_matrix_q_1_dim_2.txt;0.1;100;0.01;0.46;0.185;1;46;18.5
dist_matrix_q_1_dim_2.txt;0.01;100;0.02;0.59;0.283125;2;59;28.3125
dist_matrix_q_2_dim_0.txt;0.0001;100;0.02;0.39;0.149375;2;39;14.9375
dist_matrix_q_1_dim_2.txt;0.5;100;0.02;0.23;0.12087500000000001;2;23;12.0875
dist_matrix_q_1_dim_2.txt;0.005;100;0.02;0.6;0.22485;2;60;22.485
dist_matrix_q_2_dim_0.txt;0.001;100;0.02;0.58;0.18447499999999997;2;58;18.4475
dist_matrix_q_2_dim_0.txt;0.0005;100;0.02;0.39;0.152725;2;39;15.2725
dist_matrix_q_2_dim_0.txt;0.005;100;0.01;0.31;0.13570000000000002;1;31;13.57
dist_matrix_q_2_dim_0.txt;0.1;100;0.01;0.32;0.13545;1;32;13.545
dist_matrix_q_2_dim_0.txt;0.01;100;0.02;0.3;0.144625;2;30;14.4625
dist_matrix_q_2_dim_1.txt;0.0001;100;0.01;0.61;0.29257500000000003;1;61;29.2575
dist_matrix_q_2_dim_0.txt;0.5;100;0.02;0.25;0.09835;2;25;9.835
dist_matrix_q_2_dim_1.txt;0.0005;100;0.03;0.72;0.3187;3;72;31.87
dist_matrix_q_2_dim_1.txt;0.001;100;0.03;0.89;0.341825;3;89;34.1825
dist_matrix_q_2_dim_1.txt;0.005;100;0.01;0.78;0.274125;1;78;27.4125
dist_matrix_q_2_dim_1.txt;0.01;100;0.01;0.8;0.2872;1;80;28.72
dist_matrix_q_2_dim_1.txt;0.5;100;0.03;0.37;0.17372500000000002;3;37;17.3725
dist_matrix_q_2_dim_1.txt;0.1;100;0.02;0.84;0.2828;2;84;28.28
dist_matrix_q_2_dim_2.txt;0.0005;100;0.03;0.67;0.229625;3;67;22.9625
dist_matrix_q_2_dim_2.txt;0.0001;100;0.02;0.68;0.271875;2;68;27.1875
dist_matrix_q_2_dim_2.txt;0.001;100;0.01;0.63;0.272675;1;63;27.2675
dist_matrix_q_2_dim_2.txt;0.005;100;0.02;0.6;0.19682499999999997;2;60;19.6825
dist_matrix_q_2_dim_2.txt;0.01;100;0.02;0.59;0.26395;2;59;26.395
dist_matrix_q_2_dim_2.txt;0.1;100;0.02;0.53;0.18335;2;53;18.335
dist_matrix_q_2_dim_2.txt;0.5;100;0.01;0.34;0.123725;1;34;12.3725
dist_matrix_q_1_dim_0.txt;0.0005;300;0.006666666666666667;0.11666666666666667;0.0518;2;35;15.54
dist_matrix_q_1_dim_0.txt;0.0001;300;0.0033333333333333335;0.14333333333333334;0.05185000000000001;1;43;15.555
dist_matrix_q_1_dim_0.txt;0.001;300;0.0033333333333333335;0.14;0.05689999999999999;1;42;17.07
dist_matrix_q_1_dim_0.txt;0.01;300;0.0033333333333333335;0.14;0.058375;1;42;17.5125
dist_matrix_q_1_dim_0.txt;0.005;300;0.01;0.14333333333333334;0.05786666666666667;3;43;17.36
dist_matrix_q_1_dim_0.txt;0.1;300;0.0033333333333333335;0.1;0.04674166666666666;1;30;14.0225
dist_matrix_q_1_dim_0.txt;0.5;300;0.006666666666666667;0.07;0.030324999999999998;2;21;9.0975
dist_matrix_q_1_dim_1.txt;0.0001;300;0.006666666666666667;0.2733333333333333;0.11778333333333332;2;82;35.335
dist_matrix_q_1_dim_1.txt;0.0005;300;0.0033333333333333335;0.35333333333333333;0.13205833333333333;1;106;39.6175
dist_matrix_q_1_dim_1.txt;0.005;300;0.006666666666666667;0.2866666666666667;0.11320833333333333;2;86;33.9625
dist_matrix_q_1_dim_1.txt;0.01;300;0.01;0.30666666666666664;0.11391666666666665;3;92;34.175
dist_matrix_q_1_dim_1.txt;0.001;300;0.006666666666666667;0.28;0.1434;2;84;43.02
dist_matrix_q_1_dim_1.txt;0.1;300;0.013333333333333334;0.26666666666666666;0.10776666666666668;4;80;32.33
dist_matrix_q_1_dim_1.txt;0.5;300;0.01;0.18;0.077575;3;54;23.2725
dist_matrix_q_1_dim_2.txt;0.0001;300;0.01;0.3433333333333333;0.12263333333333332;3;103;36.79
dist_matrix_q_1_dim_2.txt;0.001;300;0.01;0.3933333333333333;0.13015833333333332;3;118;39.0475
dist_matrix_q_1_dim_2.txt;0.0005;300;0.006666666666666667;0.37666666666666665;0.11921666666666667;2;113;35.765
dist_matrix_q_1_dim_2.txt;0.005;300;0.006666666666666667;0.3433333333333333;0.13897500000000002;2;103;41.6925
dist_matrix_q_1_dim_2.txt;0.5;300;0.006666666666666667;0.15;0.05731666666666666;2;45;17.195
dist_matrix_q_1_dim_2.txt;0.1;300;0.006666666666666667;0.24666666666666667;0.08952500000000001;2;74;26.8575
dist_matrix_q_1_dim_2.txt;0.01;300;0.006666666666666667;0.27;0.10751666666666666;2;81;32.255
dist_matrix_q_2_dim_0.txt;0.0005;300;0.0033333333333333335;0.15;0.0662;1;45;19.86
dist_matrix_q_2_dim_0.txt;0.0001;300;0.01;0.35;0.07693333333333334;3;105;23.08
dist_matrix_q_2_dim_0.txt;0.001;300;0.006666666666666667;0.22333333333333333;0.0655;2;67;19.65
dist_matrix_q_2_dim_0.txt;0.005;300;0.006666666666666667;0.19666666666666666;0.069375;2;59;20.8125
dist_matrix_q_2_dim_0.txt;0.5;300;0.006666666666666667;0.08666666666666667;0.04172499999999999;2;26;12.5175
dist_matrix_q_2_dim_0.txt;0.01;300;0.006666666666666667;0.17;0.06301666666666667;2;51;18.905
dist_matrix_q_2_dim_0.txt;0.1;300;0.006666666666666667;0.29;0.065025;2;87;19.5075
dist_matrix_q_2_dim_1.txt;0.0001;300;0.0033333333333333335;0.3933333333333333;0.15642499999999998;1;118;46.9275
dist_matrix_q_2_dim_1.txt;0.001;300;0.01;0.39;0.17523333333333332;3;117;52.57
dist_matrix_q_2_dim_1.txt;0.0005;300;0.006666666666666667;0.4766666666666667;0.13746666666666665;2;143;41.24
dist_matrix_q_2_dim_1.txt;0.005;300;0.01;0.6566666666666666;0.20049166666666668;3;197;60.1475
dist_matrix_q_2_dim_2.txt;0.0001;300;0.006666666666666667;0.5466666666666666;0.13745000000000002;2;164;41.235
dist_matrix_q_2_dim_1.txt;0.01;300;0.01;0.47;0.19574999999999998;3;141;58.725
dist_matrix_q_2_dim_2.txt;0.0005;300;0.006666666666666667;0.5133333333333333;0.175725;2;154;52.7175
dist_matrix_q_2_dim_1.txt;0.1;300;0.006666666666666667;0.48;0.18036666666666668;2;144;54.11
dist_matrix_q_2_dim_1.txt;0.5;300;0.006666666666666667;0.27;0.10144166666666667;2;81;30.4325
dist_matrix_q_2_dim_2.txt;0.001;300;0.013333333333333334;0.48333333333333334;0.14425;4;145;43.275
dist_matrix_q_2_dim_2.txt;0.01;300;0.006666666666666667;0.42;0.12283333333333334;2;126;36.85
dist_matrix_q_2_dim_2.txt;0.005;300;0.006666666666666667;0.69;0.13323333333333334;2;207;39.97
dist_matrix_q_2_dim_2.txt;0.1;300;0.006666666666666667;0.38333333333333336;0.13369999999999999;2;115;40.11
dist_matrix_q_1_dim_0.txt;0.0001;500;0.006;0.112;0.040815000000000004;3;56;20.4075
dist_matrix_q_2_dim_2.txt;0.5;300;0.006666666666666667;0.21;0.08318333333333333;2;63;24.955
dist_matrix_q_1_dim_0.txt;0.0005;500;0.002;0.078;0.032565;1;39;16.2825
dist_matrix_q_1_dim_0.txt;0.001;500;0.002;0.096;0.03642;1;48;18.21
dist_matrix_q_1_dim_0.txt;0.005;500;0.002;0.084;0.032635000000000004;1;42;16.3175
dist_matrix_q_1_dim_0.txt;0.01;500;0.004;0.128;0.035795;2;64;17.8975
dist_matrix_q_1_dim_0.txt;0.5;500;0.004;0.044;0.020985000000000004;2;22;10.4925
dist_matrix_q_1_dim_0.txt;0.1;500;0.004;0.096;0.034215;2;48;17.1075
dist_matrix_q_1_dim_1.txt;0.0001;500;0.004;0.266;0.09184;2;133;45.92
dist_matrix_q_1_dim_1.txt;0.001;500;0.006;0.256;0.089545;3;128;44.7725
dist_matrix_q_1_dim_1.txt;0.0005;500;0.004;0.274;0.10758;2;137;53.79
dist_matrix_q_1_dim_1.txt;0.005;500;0.002;0.234;0.08867000000000001;1;117;44.335
dist_matrix_q_1_dim_1.txt;0.01;500;0.006;0.254;0.10474499999999999;3;127;52.3725
dist_matrix_q_1_dim_1.txt;0.1;500;0.002;0.174;0.08029;1;87;40.145
dist_matrix_q_1_dim_2.txt;0.0005;500;0.002;0.216;0.069955;1;108;34.9775
dist_matrix_q_1_dim_1.txt;0.5;500;0.004;0.144;0.04910500000000001;2;72;24.5525
dist_matrix_q_1_dim_2.txt;0.0001;500;0.006;0.18;0.06077;3;90;30.385
dist_matrix_q_1_dim_2.txt;0.001;500;0.006;0.192;0.07503;3;96;37.515
dist_matrix_q_1_dim_2.txt;0.005;500;0.008;0.262;0.08816500000000001;4;131;44.0825
dist_matrix_q_1_dim_2.txt;0.01;500;0.004;0.25;0.07526;2;125;37.63
dist_matrix_q_1_dim_2.txt;0.1;500;0.004;0.166;0.05981;2;83;29.905
dist_matrix_q_1_dim_2.txt;0.5;500;0.002;0.094;0.03509;1;47;17.545
dist_matrix_q_2_dim_0.txt;0.0001;500;0.004;0.278;0.046925;2;139;23.4625
dist_matrix_q_2_dim_0.txt;0.0005;500;0.004;0.14;0.04618500000000001;2;70;23.0925
dist_matrix_q_2_dim_0.txt;0.001;500;0.006;0.236;0.044640000000000006;3;118;22.32
dist_matrix_q_2_dim_0.txt;0.005;500;0.002;0.134;0.048555;1;67;24.2775
dist_matrix_q_2_dim_0.txt;0.01;500;0.002;0.118;0.044770000000000004;1;59;22.385
dist_matrix_q_2_dim_0.txt;0.1;500;0.004;0.134;0.04147;2;67;20.735
dist_matrix_q_2_dim_0.txt;0.5;500;0.004;0.054;0.026285000000000003;2;27;13.1425
dist_matrix_q_2_dim_1.txt;0.0001;500;0.004;0.398;0.149285;2;199;74.6425
dist_matrix_q_2_dim_1.txt;0.0005;500;0.004;0.406;0.12814;2;203;64.07
dist_matrix_q_2_dim_1.txt;0.001;500;0.006;0.39;0.1166;3;195;58.3
dist_matrix_q_2_dim_1.txt;0.01;500;0.006;0.288;0.1155;3;144;57.75
dist_matrix_q_2_dim_1.txt;0.5;500;0.002;0.19;0.067575;1;95;33.7875
dist_matrix_q_2_dim_2.txt;0.0001;500;0.006;0.342;0.08219;3;171;41.095
dist_matrix_q_2_dim_1.txt;0.005;500;0.002;0.276;0.12677000000000002;1;138;63.385
dist_matrix_q_2_dim_1.txt;0.1;500;0.002;0.248;0.10518500000000001;1;124;52.5925
dist_matrix_q_2_dim_2.txt;0.0005;500;0.004;0.33;0.07699500000000001;2;165;38.4975
dist_matrix_q_2_dim_2.txt;0.001;500;0.004;0.434;0.09912000000000001;2;217;49.56
dist_matrix_q_2_dim_2.txt;0.1;500;0.002;0.208;0.053775;1;104;26.8875
dist_matrix_q_2_dim_2.txt;0.5;500;0.006;0.154;0.045540000000000004;3;77;22.77
dist_matrix_q_2_dim_2.txt;0.005;500;0.006;0.434;0.10835;3;217;54.175
dist_matrix_q_2_dim_2.txt;0.01;500;0.002;0.452;0.10151000000000002;1;226;50.755
dist_matrix_q_1_dim_0.txt;0.0005;700;0.005714285714285714;0.06857142857142857;0.029653571428571432;4;48;20.7575
dist_matrix_q_1_dim_0.txt;0.0001;700;0.002857142857142857;0.07428571428571429;0.024132142857142855;2;52;16.8925
dist_matrix_q_1_dim_0.txt;0.001;700;0.002857142857142857;0.06857142857142857;0.028582142857142855;2;48;20.0075
dist_matrix_q_1_dim_0.txt;0.005;700;0.0014285714285714286;0.08714285714285715;0.02560714285714286;1;61;17.925
dist_matrix_q_1_dim_0.txt;0.1;700;0.004285714285714286;0.07;0.025225;3;49;17.6575
dist_matrix_q_1_dim_0.txt;0.01;700;0.004285714285714286;0.07142857142857142;0.026367857142857144;3;50;18.4575
dist_matrix_q_1_dim_0.txt;0.5;700;0.002857142857142857;0.03857142857142857;0.0169;2;27;11.83
dist_matrix_q_1_dim_1.txt;0.001;700;0.002857142857142857;0.22142857142857142;0.062267857142857146;2;155;43.5875
dist_matrix_q_1_dim_1.txt;0.0001;700;0.004285714285714286;0.22142857142857142;0.08427857142857142;3;155;58.995
dist_matrix_q_1_dim_1.txt;0.0005;700;0.004285714285714286;0.21142857142857144;0.074575;3;148;52.2025
dist_matrix_q_1_dim_1.txt;0.005;700;0.002857142857142857;0.25857142857142856;0.08207142857142857;2;181;57.45
dist_matrix_q_1_dim_1.txt;0.01;700;0.004285714285714286;0.20857142857142857;0.06424642857142857;3;146;44.9725
dist_matrix_q_1_dim_1.txt;0.5;700;0.005714285714285714;0.11285714285714285;0.035978571428571436;4;79;25.185
dist_matrix_q_1_dim_1.txt;0.1;700;0.002857142857142857;0.1657142857142857;0.06004642857142857;2;116;42.0325
dist_matrix_q_1_dim_2.txt;0.0001;700;0.002857142857142857;0.18142857142857144;0.05243571428571428;2;127;36.705
dist_matrix_q_1_dim_2.txt;0.0005;700;0.002857142857142857;0.2042857142857143;0.06185;2;143;43.295
dist_matrix_q_1_dim_2.txt;0.001;700;0.004285714285714286;0.18428571428571427;0.05695357142857142;3;129;39.8675
dist_matrix_q_1_dim_2.txt;0.005;700;0.002857142857142857;0.16142857142857142;0.04968928571428572;2;113;34.7825
dist_matrix_q_1_dim_2.txt;0.01;700;0.002857142857142857;0.15142857142857144;0.0533;2;106;37.31
dist_matrix_q_1_dim_2.txt;0.1;700;0.007142857142857143;0.13;0.047042857142857136;5;91;32.93
dist_matrix_q_1_dim_2.txt;0.5;700;0.0014285714285714286;0.07;0.030117857142857144;1;49;21.0825
dist_matrix_q_2_dim_0.txt;0.0005;700;0.005714285714285714;0.24285714285714285;0.036064285714285715;4;170;25.245
dist_matrix_q_2_dim_0.txt;0.0001;700;0.002857142857142857;0.12142857142857143;0.03566428571428572;2;85;24.965
dist_matrix_q_2_dim_0.txt;0.001;700;0.002857142857142857;0.09571428571428571;0.03674285714285715;2;67;25.72
dist_matrix_q_2_dim_0.txt;0.005;700;0.002857142857142857;0.11;0.0328;2;77;22.96
dist_matrix_q_2_dim_0.txt;0.01;700;0.002857142857142857;0.08285714285714285;0.03355714285714286;2;58;23.49
dist_matrix_q_2_dim_0.txt;0.1;700;0.0014285714285714286;0.07428571428571429;0.02845357142857143;1;52;19.9175
dist_matrix_q_2_dim_0.txt;0.5;700;0.0014285714285714286;0.04285714285714286;0.0199;1;30;13.93
dist_matrix_q_2_dim_1.txt;0.0001;700;0.004285714285714286;0.35714285714285715;0.1101142857142857;3;250;77.08
dist_matrix_q_2_dim_1.txt;0.0005;700;0.005714285714285714;0.35;0.10312857142857142;4;245;72.19
dist_matrix_q_2_dim_1.txt;0.005;700;0.005714285714285714;0.3385714285714286;0.08416428571428572;4;237;58.915
dist_matrix_q_2_dim_1.txt;0.001;700;0.002857142857142857;0.30857142857142855;0.09701428571428572;2;216;67.91
dist_matrix_q_2_dim_2.txt;0.0001;700;0.002857142857142857;0.36857142857142855;0.06704642857142856;2;258;46.9325
dist_matrix_q_2_dim_1.txt;0.5;700;0.004285714285714286;0.12;0.04413214285714286;3;84;30.8925
dist_matrix_q_2_dim_1.txt;0.01;700;0.004285714285714286;0.25285714285714284;0.08110714285714286;3;177;56.775
dist_matrix_q_2_dim_1.txt;0.1;700;0.005714285714285714;0.36142857142857143;0.09511071428571427;4;253;66.5775
dist_matrix_q_2_dim_2.txt;0.0005;700;0.004285714285714286;0.36857142857142855;0.06618928571428571;3;258;46.3325
dist_matrix_q_2_dim_2.txt;0.001;700;0.0014285714285714286;0.38285714285714284;0.10816785714285715;1;268;75.7175
dist_matrix_q_2_dim_2.txt;0.005;700;0.007142857142857143;0.29428571428571426;0.06682500000000001;5;206;46.7775
dist_matrix_q_2_dim_2.txt;0.01;700;0.004285714285714286;0.23;0.06202499999999999;3;161;43.4175
dist_matrix_q_2_dim_2.txt;0.5;700;0.004285714285714286;0.09714285714285714;0.036453571428571425;3;68;25.5175
dist_matrix_q_2_dim_2.txt;0.1;700;0.002857142857142857;0.29;0.08421071428571429;2;203;58.9475
dist_matrix_q_1_dim_0.txt;0.0001;900;0.0022222222222222222;0.07222222222222222;0.024430555555555556;2;65;21.9875
dist_matrix_q_1_dim_0.txt;0.0005;900;0.0033333333333333335;0.06555555555555556;0.02185555555555555;3;59;19.67
dist_matrix_q_1_dim_0.txt;0.001;900;0.0011111111111111111;0.058888888888888886;0.02127222222222222;1;53;19.145
dist_matrix_q_1_dim_0.txt;0.005;900;0.0011111111111111111;0.051111111111111114;0.020561111111111113;1;46;18.505
dist_matrix_q_1_dim_0.txt;0.1;900;0.0011111111111111111;0.04777777777777778;0.018044444444444446;1;43;16.24
dist_matrix_q_1_dim_0.txt;0.5;900;0.0022222222222222222;0.027777777777777776;0.012783333333333334;2;25;11.505
dist_matrix_q_1_dim_0.txt;0.01;900;0.0033333333333333335;0.04555555555555556;0.019172222222222222;3;41;17.255
